"paper_id","rel_path","type_gt","group_gt","data_granularity_gt","data_format_gt","validated_at","annotator"
"09567976231184887","h6q4a/Generosity_and_Spending/Data_Sharing/Ted_Data_Sharing_Request.pdf","supplemental","shared",NA,NA,"2026-04-02T17:03:21","Levi Baruch"
"09567976231184887","h6q4a/Generosity_and_Spending/Materials/Instructions/ME_Video_Control.mp4","asset","shared",NA,NA,"2026-04-02T17:03:23","Levi Baruch"
"09567976231184887","h6q4a/Generosity_and_Spending/Materials/Instructions/ME_Video_Private.mp4","asset","shared",NA,NA,"2026-04-02T17:03:23","Levi Baruch"
"09567976231184887","h6q4a/Generosity_and_Spending/Materials/Instructions/ME_Video_Public.mp4","asset","shared",NA,NA,"2026-04-02T17:03:24","Levi Baruch"
"09567976231184887","h6q4a/Generosity_and_Spending/Materials/Instructions/Mystery Experiment Instructions_Private.pdf","supplemental","shared",NA,NA,"2026-04-02T17:03:25","Levi Baruch"
"09567976231184887","h6q4a/Generosity_and_Spending/Materials/Instructions/Mystery Experiment Instructions_Public.pdf","supplemental","shared",NA,NA,"2026-04-02T17:03:25","Levi Baruch"
"09567976231184887","h6q4a/Generosity_and_Spending/Materials/Recruitment/Ted_Application.png","asset","shared",NA,NA,"2026-04-02T17:03:31","Levi Baruch"
"09567976231184887","h6q4a/Generosity_and_Spending/Materials/Recruitment/Ted_Tweet_01.png","supplemental","shared",NA,NA,"2026-04-02T17:03:44","Levi Baruch"
"09567976231184887","h6q4a/Generosity_and_Spending/Materials/Recruitment/Ted_Tweet_02.png","asset","shared",NA,NA,"2026-04-02T17:03:33","Levi Baruch"
"09567976231184887","h6q4a/Generosity_and_Spending/Materials/Recruitment/Ted_Tweet_03.png","asset","shared",NA,NA,"2026-04-02T17:03:36","Levi Baruch"
"09567976231184887","h6q4a/Generosity_and_Spending/Materials/Recruitment/Ted_Tweet_04.png","asset","shared",NA,NA,"2026-04-02T17:03:38","Levi Baruch"
"09567976231184887","h6q4a/Generosity_and_Spending/Materials/Recruitment/Ted_Tweet_05.png","supplemental","shared",NA,NA,"2026-04-02T17:03:49","Levi Baruch"
"09567976231184887","h6q4a/Generosity_and_Spending/Materials/Surveys/Application.pdf","supplemental","shared",NA,NA,"2026-04-02T17:03:49","Levi Baruch"
"09567976231184887","h6q4a/Generosity_and_Spending/Materials/Surveys/Month 1 Cash.pdf","supplemental","shared",NA,NA,"2026-04-02T17:03:55","Levi Baruch"
"09567976231184887","h6q4a/Generosity_and_Spending/Materials/Surveys/Month 1 Control.pdf","supplemental","shared",NA,NA,"2026-04-02T17:03:55","Levi Baruch"
"09567976231184887","h6q4a/Generosity_and_Spending/Materials/Surveys/Month 1 Spending.pdf","supplemental","shared",NA,NA,"2026-04-02T17:03:55","Levi Baruch"
"09567976231184887","h6q4a/Generosity_and_Spending/Materials/Surveys/Month 2 Cash.pdf","supplemental","shared",NA,NA,"2026-04-02T17:03:58","Levi Baruch"
"09567976231184887","h6q4a/Generosity_and_Spending/Materials/Surveys/Month 2 Control.pdf","supplemental","shared",NA,NA,"2026-04-02T17:03:58","Levi Baruch"
"09567976231184887","h6q4a/Generosity_and_Spending/Materials/Surveys/Month 3 Control.pdf","supplemental","shared",NA,NA,"2026-04-02T17:03:58","Levi Baruch"
"09567976231184887","h6q4a/Generosity_and_Spending/Materials/Surveys/Month 3 Private.pdf","supplemental","shared",NA,NA,"2026-04-02T17:03:58","Levi Baruch"
"09567976231184887","h6q4a/Generosity_and_Spending/Materials/Surveys/Month 3 Public.pdf","supplemental","shared",NA,NA,"2026-04-02T17:03:59","Levi Baruch"
"09567976231184887","h6q4a/Generosity_and_Spending/Materials/Surveys/Month 6 Control.pdf","supplemental","shared",NA,NA,"2026-04-02T17:03:59","Levi Baruch"
"09567976231184887","h6q4a/Generosity_and_Spending/Materials/Surveys/Month 6 Private.pdf","supplemental","shared",NA,NA,"2026-04-02T17:03:59","Levi Baruch"
"09567976231184887","h6q4a/Generosity_and_Spending/Materials/Surveys/Month 6 Public.pdf","supplemental","shared",NA,NA,"2026-04-02T17:03:59","Levi Baruch"
"09567976231184887","h6q4a/Generosity_and_Spending/Preregistration/TED_Generosity_Preregistration.docx","supplemental","shared",NA,NA,"2026-04-02T17:04:00","Levi Baruch"
"09567976231184887","h6q4a/Generosity_and_Spending/Spending_Money_and_Happiness/Spending money and happiness - analysis code.Rmd","code","shared",NA,NA,"2026-04-02T17:04:07","Levi Baruch"
"09567976231184887","h6q4a/Generosity_and_Spending/Spending_Money_and_Happiness/Spending money and happiness - reduced datafile.csv","data","shared","combined","tabular","2026-04-02T17:04:08","Levi Baruch"
"09567976231184887","h6q4a/Generosity_and_Spending/Spending_Money_and_Happiness/Spending money and happiness - variables_Sheet1.csv","codebook","shared",NA,NA,"2026-04-02T17:04:12","Levi Baruch"
"09567976231184887","h6q4a/Generosity_and_Spending/Wealth_Redistribution/Analyses.html","output","shared",NA,NA,"2026-04-02T17:04:23","Levi Baruch"
