"paper_id","rel_path","type_gt","group_gt","data_granularity_gt","data_format_gt","validated_at","annotator"
"0956797615583978","Grouping_Promotes_Equality/Codebook.pdf","codebook","shared",NA,NA,"2026-04-07T14:29:01","Levi Baruch"
"0956797615583978","Grouping_Promotes_Equality/Data all studies_Key.csv","codebook","shared",NA,NA,"2026-04-07T14:29:06","Levi Baruch"
"0956797615583978","Grouping_Promotes_Equality/Data all studies_Study 1 (risk).csv","data","ex1","combined","tabular","2026-04-07T14:29:08","Levi Baruch"
"0956797615583978","Grouping_Promotes_Equality/Data all studies_Study 2 (Gray).csv","data","ex2","combined","tabular","2026-04-07T14:29:08","Levi Baruch"
"0956797615583978","Grouping_Promotes_Equality/Data all studies_Study 3 (Redundant labels).csv","data","ex3","combined","tabular","2026-04-07T14:29:09","Levi Baruch"
"0956797615583978","Grouping_Promotes_Equality/Data all studies_Study S1 (Hospitals).csv","data","ex1","combined","tabular","2026-04-07T14:30:12","Levi Baruch"
"0956797615583978","Grouping_Promotes_Equality/Data all studies_Study S2 (Birthdays).csv","data","ex2","combined","tabular","2026-04-07T14:30:14","Levi Baruch"
"0956797615583978","Grouping_Promotes_Equality/Psychological Science-2015-Colby-1084-9.pdf","supplemental","shared",NA,NA,"2026-04-07T14:29:21","Levi Baruch"
"0956797615583978","Grouping_Promotes_Equality/Study 1 Screenshots.pdf","supplemental","ex1",NA,NA,"2026-04-07T14:29:58","Levi Baruch"
"0956797615583978","Grouping_Promotes_Equality/Study 2 Screenshots.pdf","supplemental","ex1",NA,NA,"2026-04-07T14:29:59","Levi Baruch"
"0956797615583978","Grouping_Promotes_Equality/Study 3 Screenshots.pdf","supplemental","ex3",NA,NA,"2026-04-07T14:30:00","Levi Baruch"
"0956797615583978","Grouping_Promotes_Equality/Study S1 Screenshots.pdf","supplemental","ex2",NA,NA,"2026-04-07T14:30:17","Levi Baruch"
"0956797615583978","Grouping_Promotes_Equality/Study S2 Screenshots.pdf","supplemental","ex1",NA,NA,"2026-04-07T14:30:34","Levi Baruch"
