"paper_id","rel_path","type_gt","group_gt","data_granularity_gt","data_format_gt","validated_at","annotator"
"0956797617729817","Early_Conceptual_Understanding_of_Cardinality/AddStratGrade1 Assessment Instructions.doc","supplemental","shared",NA,NA,"2026-04-07T10:09:06","Levi Baruch"
"0956797617729817","Early_Conceptual_Understanding_of_Cardinality/Executive Functions ScoringSheets.pdf","supplemental","shared",NA,NA,"2026-04-07T10:09:26","Levi Baruch"
"0956797617729817","Early_Conceptual_Understanding_of_Cardinality/FirstGradeQuant Score Sheet.doc","supplemental","shared",NA,NA,"2026-04-07T10:09:26","Levi Baruch"
"0956797617729817","Early_Conceptual_Understanding_of_Cardinality/Geary et al. Bayes and data.R","code","shared",NA,NA,"2026-04-07T10:09:27","Levi Baruch"
"0956797617729817","Early_Conceptual_Understanding_of_Cardinality/Key demographic variable descriptions_Sheet1.csv","codebook","shared",NA,NA,"2026-04-07T10:09:38","Levi Baruch"
"0956797617729817","Early_Conceptual_Understanding_of_Cardinality/NumberSetProtocol.doc","supplemental","shared",NA,NA,"2026-04-07T10:09:42","Levi Baruch"
"0956797617729817","Early_Conceptual_Understanding_of_Cardinality/Overall Squence and Dates of Data Collection_Sheet1.csv","supplemental","shared",NA,NA,"2026-04-07T10:09:43","Levi Baruch"
"0956797617729817","Early_Conceptual_Understanding_of_Cardinality/ParentSurvey_2013-2014-CodingInstructions -Cohort B Y1 and some Cohort A Y2.docx","supplemental","shared",NA,NA,"2026-04-07T10:09:48","Levi Baruch"
"0956797617729817","Early_Conceptual_Understanding_of_Cardinality/Preschool Quant1 Protocol.doc","supplemental","shared",NA,NA,"2026-04-07T10:09:49","Levi Baruch"
"0956797617729817","Early_Conceptual_Understanding_of_Cardinality/Preschool Quant2 Protocol.doc","supplemental","shared",NA,NA,"2026-04-07T10:09:49","Levi Baruch"
"0956797617729817","Early_Conceptual_Understanding_of_Cardinality/Archive.txt","data","shared","combined","tabular","2026-04-07T10:10:56","Levi Baruch"
