"paper_id","rel_path","type_gt","group_gt","data_granularity_gt","data_format_gt","validated_at","annotator"
"0956797618760784","Self-Dehumanization/Pre-Registration/Self-Dehumanization - Lab Study (Follow-up) Pre-registration.pdf","supplemental","shared",NA,NA,"2026-04-07T16:21:59","Levi Baruch"
"0956797618760784","Self-Dehumanization/Pre-Registration/Self-Dehumanization - Lab Study Pre-registration.pdf","supplemental","shared",NA,NA,"2026-04-07T16:22:00","Levi Baruch"
"0956797618760784","Self-Dehumanization/S1a_dehumanization.sav","data","ex1a","combined","tabular","2026-04-07T16:22:02","Levi Baruch"
"0956797618760784","Self-Dehumanization/S1b_dehumanization.sav","data","ex1b","combined","tabular","2026-04-07T16:22:03","Levi Baruch"
"0956797618760784","Self-Dehumanization/S1c_dehumanization.sav","data","ex1c","combined","tabular","2026-04-07T16:22:03","Levi Baruch"
"0956797618760784","Self-Dehumanization/S1d_dehumanization.sav","data","ex1d","combined","tabular","2026-04-07T16:22:04","Levi Baruch"
"0956797618760784","Self-Dehumanization/S2a_dehumanization.sav","data","ex2a","combined","tabular","2026-04-07T16:22:04","Levi Baruch"
"0956797618760784","Self-Dehumanization/S2b_dehumanization.sav","data","ex2b","combined","tabular","2026-04-07T16:22:05","Levi Baruch"
"0956797618760784","Self-Dehumanization/S2c_dehumanization.sav","data","ex2c","combined","tabular","2026-04-07T16:22:05","Levi Baruch"
"0956797618760784","Self-Dehumanization/S3_dehumanization.sav","data","ex3","combined","tabular","2026-04-07T16:22:07","Levi Baruch"
