"paper_id","rel_path","type_gt","group_gt","data_granularity_gt","data_format_gt","validated_at","annotator"
"0956797619844231","Directed_Attention_Increases_Emotion/analysis_scripts_R/Mediation Models - Mrkva Westfall Van Boven (may require supercomputer).R","code","shared",NA,NA,"2026-04-07T16:36:52","Levi Baruch"
"0956797619844231","Directed_Attention_Increases_Emotion/analysis_scripts_R/R script from Experiments 1-3 plus supplemental.R","code","shared",NA,NA,"2026-04-07T16:36:52","Levi Baruch"
"0956797619844231","Directed_Attention_Increases_Emotion/analysis_scripts_R/r_script_from_initial_submission/MrkvaWestfallVanBoven r code.R","code","shared",NA,NA,"2026-04-07T16:37:55","Levi Baruch"
"0956797619844231","Directed_Attention_Increases_Emotion/data_files_all_3_experiments/Experiment 3 (mentalXvisual).csv","data","ex3","combined","tabular","2026-04-07T16:37:58","Levi Baruch"
"0956797619844231","Directed_Attention_Increases_Emotion/data_files_all_3_experiments/Experiment1(new_search).csv","data","ex1","combined","tabular","2026-04-07T16:37:59","Levi Baruch"
"0956797619844231","Directed_Attention_Increases_Emotion/data_files_all_3_experiments/Experiment2(first_carrasco_cueing).csv","data","ex2","combined","tabular","2026-04-07T16:38:01","Levi Baruch"
"0956797619844231","Directed_Attention_Increases_Emotion/data_files_all_3_experiments/supplemental_experiments_for_single_paper/SuppE1_alsosecondfollow-up_Sheet1.csv","supplemental","ex1",NA,NA,"2026-04-07T16:38:24","Levi Baruch"
"0956797619844231","Directed_Attention_Increases_Emotion/data_files_all_3_experiments/supplemental_experiments_for_single_paper/SuppE1_alsosecondfollow-up_supplemental pilot study.csv","data","pilot1","combined","tabular","2026-04-07T16:38:34","Levi Baruch"
"0956797619844231","Directed_Attention_Increases_Emotion/data_files_all_3_experiments/supplemental_experiments_for_single_paper/SuppE2a_codebook.csv","codebook","ex2",NA,NA,"2026-04-07T16:40:26","Levi Baruch"
"0956797619844231","Directed_Attention_Increases_Emotion/data_files_all_3_experiments/supplemental_experiments_for_single_paper/SuppE2a_seq (2).csv","supplemental","ex2",NA,NA,"2026-04-07T16:40:38","Levi Baruch"
"0956797619844231","Directed_Attention_Increases_Emotion/data_files_all_3_experiments/supplemental_experiments_for_single_paper/SuppE2b_codebook.csv","codebook","ex2",NA,NA,"2026-04-07T16:40:39","Levi Baruch"
"0956797619844231","Directed_Attention_Increases_Emotion/data_files_all_3_experiments/supplemental_experiments_for_single_paper/SuppE2b_Experiment3.csv","supplemental","ex2",NA,NA,"2026-04-07T16:40:47","Levi Baruch"
"0956797619844231","Directed_Attention_Increases_Emotion/data_files_all_3_experiments/supplemental_experiments_for_single_paper/SuppE2c_alsofirstfollow-up.csv","supplemental","ex2",NA,NA,"2026-04-07T16:41:04","Levi Baruch"
"0956797619844231","Directed_Attention_Increases_Emotion/data_files_all_3_experiments/supplemental_experiments_for_single_paper/SuppE2d.csv","supplemental","ex2",NA,NA,"2026-04-07T16:41:08","Levi Baruch"
"0956797619844231","Directed_Attention_Increases_Emotion/data_files_all_3_experiments/with_codebook/Experiment1 data with codebook_codebook.csv","codebook","ex1",NA,NA,"2026-04-07T16:41:16","Levi Baruch"
"0956797619844231","Directed_Attention_Increases_Emotion/data_files_all_3_experiments/with_codebook/Experiment1 data with codebook_Experiment1(new_search) (1).csv","data","ex1","combined","tabular","2026-04-07T16:41:25","Levi Baruch"
"0956797619844231","Directed_Attention_Increases_Emotion/statcheck/AttentionEmotion_statcheck_results.docx","output","shared",NA,NA,"2026-04-07T16:41:31","Levi Baruch"
"0956797619844231","Directed_Attention_Increases_Emotion/survey_materials_including_images_and/Experiment 1 Materials (Qualtrics).docx","supplemental","ex1",NA,NA,"2026-04-07T16:41:33","Levi Baruch"
"0956797619844231","Directed_Attention_Increases_Emotion/survey_materials_including_images_and/Experiment 3 materials (also useful for replicating Experiment 2).docx","supplemental","ex3",NA,NA,"2026-04-07T16:41:38","Levi Baruch"
"0956797619844231","Directed_Attention_Increases_Emotion/survey_materials_including_images_and/IAPS images and codes.docx","supplemental","shared",NA,NA,"2026-04-07T16:41:48","Levi Baruch"
"0956797619844231","Directed_Attention_Increases_Emotion/survey_materials_including_images_and/Supp Experiment 2a and Supp Experiment 2b time 1 materials.ppt","asset","ex3",NA,NA,"2026-04-07T16:41:56","Levi Baruch"
"0956797619844231","Directed_Attention_Increases_Emotion/survey_materials_including_images_and/Supp Experiment 2b, time 2 materials","other","ex3",NA,NA,"2026-04-07T16:42:03","Levi Baruch"
"0956797619844231","Directed_Attention_Increases_Emotion/survey_materials_including_images_and/Supp Experiment 2c Materials (Qualtrics survey).docx","supplemental","ex3",NA,NA,"2026-04-07T16:42:15","Levi Baruch"
"0956797619844231","Directed_Attention_Increases_Emotion/survey_materials_including_images_and/Supplemental Material-Unreviewed (funnel debrief and other questions).docx","supplemental","ex3",NA,NA,"2026-04-07T16:42:16","Levi Baruch"
