"paper_id","rel_path","type_gt","group_gt","data_granularity_gt","data_format_gt","validated_at","annotator"
"0956797620985832","Correlates_of_hallucinatory_experiences_in/analysis/calc_sdt.R","code","shared",NA,NA,"2026-03-30T15:07:12","Levi Baruch"
"0956797620985832","Correlates_of_hallucinatory_experiences_in/analysis/dataset/ACES_by_item.csv","data","shared","combined","tabular","2026-03-30T15:07:15","Levi Baruch"
"0956797620985832","Correlates_of_hallucinatory_experiences_in/analysis/dataset/CAPS_by_item.csv","data","shared","combined","tabular","2026-03-30T15:07:17","Levi Baruch"
"0956797620985832","Correlates_of_hallucinatory_experiences_in/analysis/dataset/LSHS_by_item.csv","data","shared","combined","tabular","2026-03-30T15:07:19","Levi Baruch"
"0956797620985832","Correlates_of_hallucinatory_experiences_in/analysis/dataset/multisite_dataset_nonfiltered_anon.csv","data","shared","combined","tabular","2026-03-30T15:07:23","Levi Baruch"
"0956797620985832","Correlates_of_hallucinatory_experiences_in/analysis/filter_multisite_data.R","code","shared",NA,NA,"2026-03-30T15:07:29","Levi Baruch"
"0956797620985832","Correlates_of_hallucinatory_experiences_in/analysis/multisite_analysis_for_upload.html","output","shared",NA,NA,"2026-03-30T15:07:35","Levi Baruch"
"0956797620985832","Correlates_of_hallucinatory_experiences_in/analysis/multisite_analysis_for_upload.Rmd","code","shared",NA,NA,"2026-03-30T15:07:37","Levi Baruch"
"0956797620985832","Correlates_of_hallucinatory_experiences_in/analysis/multisite_supplemental.Rmd","code","shared",NA,NA,"2026-03-30T15:07:43","Levi Baruch"
"0956797620985832","Correlates_of_hallucinatory_experiences_in/analysis/variable_key_for_upload.docx","codebook","shared",NA,NA,"2026-03-30T15:07:50","Levi Baruch"
"0956797620985832","Correlates_of_hallucinatory_experiences_in/docs/16-53 (2017-08-31) EthicsForm_ICHR.docx","supplemental","shared",NA,NA,"2026-03-30T15:08:00","Levi Baruch"
"0956797620985832","Correlates_of_hallucinatory_experiences_in/docs/16-53b (2018-01-11) AmendApproval.docx","supplemental","shared",NA,NA,"2026-03-30T15:08:23","Levi Baruch"
"0956797620985832","Correlates_of_hallucinatory_experiences_in/manuscript/Fig1_multisite.tiff","output","shared",NA,NA,"2026-03-30T15:08:34","Levi Baruch"
"0956797620985832","Correlates_of_hallucinatory_experiences_in/manuscript/multisite_hallucinations_preprint_v2.pdf","supplemental","shared",NA,NA,"2026-03-30T15:08:48","Levi Baruch"
"0956797620985832","Correlates_of_hallucinatory_experiences_in/manuscript/multisite_hallucinations_supplemental_preprint_v2.pdf","supplemental","shared",NA,NA,"2026-03-30T15:08:48","Levi Baruch"
"0956797620985832","Correlates_of_hallucinatory_experiences_in/readme.md","readme","shared",NA,NA,"2026-03-30T15:09:17","Levi Baruch"
"0956797620985832","Correlates_of_hallucinatory_experiences_in/self-report_measures/ACE - 17 items.docx","supplemental","shared",NA,NA,"2026-03-30T15:09:19","Levi Baruch"
"0956797620985832","Correlates_of_hallucinatory_experiences_in/self-report_measures/CAPS - 32 items.docx","supplemental","shared",NA,NA,"2026-03-30T15:09:21","Levi Baruch"
"0956797620985832","Correlates_of_hallucinatory_experiences_in/self-report_measures/LSHS - 16 items.docx","supplemental","shared",NA,NA,"2026-03-30T15:09:22","Levi Baruch"
"0956797620985832","Correlates_of_hallucinatory_experiences_in/tasks/online_study_code/common/database_config_online_backup.php","software","shared",NA,NA,"2026-04-02T13:11:14","Levi Baruch"
"0956797620985832","Correlates_of_hallucinatory_experiences_in/tasks/online_study_code/common/database_config_online.php","software","shared",NA,NA,"2026-04-02T13:11:14","Levi Baruch"
