"paper_id","rel_path","type_gt","group_gt","data_granularity_gt","data_format_gt","validated_at","annotator"
"0956797615611933","Failure_of_intuition_when_choosing/data for Open Science Framework/data_for_Open_Science_Framework/exp1_detection/part1/ac_9_part1.txt","data","ex1","combined","tabular","2026-04-07T14:51:00","Levi Baruch"
"0956797615611933","Failure_of_intuition_when_choosing/data for Open Science Framework/data_for_Open_Science_Framework/exp1_detection/part1/els_1_part1.txt","data","ex1","combined","tabular","2026-04-07T14:51:00","Levi Baruch"
"0956797615611933","Failure_of_intuition_when_choosing/data for Open Science Framework/data_for_Open_Science_Framework/exp1_detection/part1/els_2_part1.txt","data","ex1","combined","tabular","2026-04-07T14:51:00","Levi Baruch"
"0956797615611933","Failure_of_intuition_when_choosing/data for Open Science Framework/data_for_Open_Science_Framework/exp1_detection/part1/ft_1_part1.txt","data","ex1","combined","tabular","2026-04-07T14:51:00","Levi Baruch"
"0956797615611933","Failure_of_intuition_when_choosing/data for Open Science Framework/data_for_Open_Science_Framework/exp1_detection/part1/ft_2_part1.txt","data","ex1","combined","tabular","2026-04-07T14:51:00","Levi Baruch"
"0956797615611933","Failure_of_intuition_when_choosing/data for Open Science Framework/data_for_Open_Science_Framework/exp1_detection/part1/HRR_1_part1.txt","data","ex1","combined","tabular","2026-04-07T14:51:00","Levi Baruch"
"0956797615611933","Failure_of_intuition_when_choosing/data for Open Science Framework/data_for_Open_Science_Framework/exp1_detection/part1/HRR_2_part1.txt","data","ex1","combined","tabular","2026-04-07T14:51:00","Levi Baruch"
"0956797615611933","Failure_of_intuition_when_choosing/data for Open Science Framework/data_for_Open_Science_Framework/exp1_detection/part1/is_1_part1.txt","data","ex1","combined","tabular","2026-04-07T14:51:00","Levi Baruch"
"0956797615611933","Failure_of_intuition_when_choosing/data for Open Science Framework/data_for_Open_Science_Framework/exp1_detection/part1/is_2_part1.txt","data","ex1","combined","tabular","2026-04-07T14:51:00","Levi Baruch"
"0956797615611933","Failure_of_intuition_when_choosing/data for Open Science Framework/data_for_Open_Science_Framework/exp1_detection/part1/os_2_part1.txt","data","ex1","combined","tabular","2026-04-07T14:51:00","Levi Baruch"
