"paper_id","rel_path","type_gt","group_gt","data_granularity_gt","data_format_gt","validated_at","annotator"
"0956797617736887","FIDEchess/cogsci16/a1_gender.py","code","shared",NA,NA,"2026-04-08T11:41:19","Levi Baruch"
"0956797617736887","FIDEchess/cogsci16/a2_dropout.py","code","shared",NA,NA,"2026-04-08T11:41:19","Levi Baruch"
"0956797617736887","FIDEchess/cogsci16/a3_learning.py","code","shared",NA,NA,"2026-04-08T11:41:19","Levi Baruch"
"0956797617736887","FIDEchess/cogsci16/a4_bygame.py","code","shared",NA,NA,"2026-04-08T11:41:19","Levi Baruch"
"0956797617736887","FIDEchess/cogsci16/CogSci_poster.pdf","supplemental","shared",NA,NA,"2026-04-08T11:41:24","Levi Baruch"
"0956797617736887","FIDEchess/cogsci16/CogSci_poster.png","supplemental","shared",NA,NA,"2026-04-08T11:41:28","Levi Baruch"
"0956797617736887","FIDEchess/cogsci16/CogSci16.pdf","supplemental","shared",NA,NA,"2026-04-08T11:41:30","Levi Baruch"
"0956797617736887","FIDEchess/cogsci16/figs/dropout_dist.png","output","shared",NA,NA,"2026-04-08T11:41:40","Levi Baruch"
"0956797617736887","FIDEchess/cogsci16/figs/fprop_fslope.png","output","shared",NA,NA,"2026-04-08T11:41:40","Levi Baruch"
"0956797617736887","FIDEchess/cogsci16/figs/fprop_male_durat_adv.png","output","shared",NA,NA,"2026-04-08T11:41:40","Levi Baruch"
"0956797617736887","FIDEchess/cogsci16/figs/fprop_male_rating_adv.png","output","shared",NA,NA,"2026-04-08T11:41:40","Levi Baruch"
"0956797617736887","FIDEchess/cogsci16/figs/fprop_MslopeAdv.png","output","shared",NA,NA,"2026-04-08T11:41:40","Levi Baruch"
"0956797617736887","FIDEchess/cogsci16/figs/rating_difference_pairing.png","output","shared",NA,NA,"2026-04-08T11:41:40","Levi Baruch"
"0956797617736887","FIDEchess/cogsci16/figs/rating_difference_quintiles.png","output","shared",NA,NA,"2026-04-08T11:41:40","Levi Baruch"
"0956797617736887","FIDEchess/cogsci16/figs/rating_difference_vs_outcome.png","output","shared",NA,NA,"2026-04-08T11:41:40","Levi Baruch"
"0956797617736887","FIDEchess/cogsci16/figs/time_active_dist.png","output","shared",NA,NA,"2026-04-08T11:41:40","Levi Baruch"
"0956797617736887","FIDEchess/cogsci16/LaTeX_ms_files/apacite.sty","supplemental","shared",NA,NA,"2026-04-08T11:43:31","Levi Baruch"
"0956797617736887","FIDEchess/cogsci16/LaTeX_ms_files/cogsci.sty","supplemental","shared",NA,NA,"2026-04-08T11:43:41","Levi Baruch"
"0956797617736887","FIDEchess/cogsci16/LaTeX_ms_files/CogSci16.bib","supplemental","shared",NA,NA,"2026-04-08T11:43:25","Levi Baruch"
"0956797617736887","FIDEchess/cogsci16/LaTeX_ms_files/first_submission/Stafford_2_1.pdf","supplemental","shared",NA,NA,"2026-04-08T11:43:28","Levi Baruch"
"0956797617736887","FIDEchess/cogsci16/LaTeX_ms_files/fprop_male_durat_adv.eps","output","ex16",NA,NA,"2026-04-08T11:43:50","Levi Baruch"
"0956797617736887","FIDEchess/cogsci16/LaTeX_ms_files/fprop_male_rating_adv.eps","output","ex16",NA,NA,"2026-04-08T11:43:50","Levi Baruch"
"0956797617736887","FIDEchess/cogsci16/LaTeX_ms_files/fprop_male_slope_adv.eps","output","ex16",NA,NA,"2026-04-08T11:43:50","Levi Baruch"
"0956797617736887","FIDEchess/cogsci16/LaTeX_ms_files/ratilumnscng_difference_pairing.eps","output","ex16",NA,NA,"2026-04-08T11:43:50","Levi Baruch"
"0956797617736887","FIDEchess/cogsci16/LaTeX_ms_files/rating_difference_pairing.eps","output","ex16",NA,NA,"2026-04-08T11:43:50","Levi Baruch"
"0956797617736887","FIDEchess/cogsci16/LaTeX_ms_files/rating_difference_quintiles.eps","output","ex16",NA,NA,"2026-04-08T11:43:50","Levi Baruch"
"0956797617736887","FIDEchess/cogsci16/LaTeX_ms_files/rating_difference_vs_outcome.eps","output","ex16",NA,NA,"2026-04-08T11:43:50","Levi Baruch"
"0956797617736887","FIDEchess/cogsci16/LaTeX_ms_files/stafford_2_1.tex","supplemental","shared",NA,NA,"2026-04-08T11:43:58","Levi Baruch"
"0956797617736887","FIDEchess/cogsci16/lrate_fit.py","code","shared",NA,NA,"2026-04-08T11:44:04","Levi Baruch"
"0956797617736887","FIDEchess/cogsci16/slice_data.py","code","ex16",NA,NA,"2026-04-08T11:44:06","Levi Baruch"
"0956797617736887","FIDEchess/data/Fdiffs_temp.csv","data","shared","combined","tabular","2026-04-08T11:44:20","Levi Baruch"
"0956797617736887","FIDEchess/data/Fdiffs.csv","data","shared","combined","tabular","2026-04-08T11:44:21","Levi Baruch"
"0956797617736887","FIDEchess/data/games_fivepc.csv","data","shared","combined","tabular","2026-04-08T11:44:25","Levi Baruch"
"0956797617736887","FIDEchess/data/graph_params.p","code","shared",NA,NA,"2026-04-08T11:46:11","Levi Baruch"
"0956797617736887","FIDEchess/data/ip_fivepc.csv","data","shared","combined","tabular","2026-04-08T11:46:18","Levi Baruch"
"0956797617736887","FIDEchess/data/myreg.tex","supplemental","shared",NA,NA,"2026-04-08T12:03:36","Levi Baruch"
"0956797617736887","FIDEchess/data/players_fivepc.csv","data","shared","combined","tabular","2026-04-08T12:03:40","Levi Baruch"
"0956797617736887","FIDEchess/data/prop_fs.csv","output","shared",NA,NA,"2026-04-08T12:03:47","Levi Baruch"
"0956797617736887","FIDEchess/fig5_cohort.py","code","shared",NA,NA,"2026-04-08T12:03:50","Levi Baruch"
"0956797617736887","FIDEchess/figs/experienceST.png","output","shared",NA,NA,"2026-04-08T12:03:52","Levi Baruch"
"0956797617736887","FIDEchess/figs/Fig2remade.png","output","shared",NA,NA,"2026-04-08T12:03:53","Levi Baruch"
"0956797617736887","FIDEchess/figs/gender_prop_by_birthyear.png","output","shared",NA,NA,"2026-04-08T12:03:54","Levi Baruch"
"0956797617736887","FIDEchess/figs/rating_difference_pairing.png","output","shared",NA,NA,"2026-04-08T12:03:55","Levi Baruch"
"0956797617736887","FIDEchess/figs/rating_difference_vs_outcome.png","output","shared",NA,NA,"2026-04-08T12:03:55","Levi Baruch"
"0956797617736887","FIDEchess/figs/ST_by_birthyear.png","output","shared",NA,NA,"2026-04-08T12:03:56","Levi Baruch"
"0956797617736887","FIDEchess/figs/ST_by_country.png","output","shared",NA,NA,"2026-04-08T12:03:57","Levi Baruch"
"0956797617736887","FIDEchess/figs/STeffect_by_games_againstF_bin0p02.png","output","shared",NA,NA,"2026-04-08T12:03:58","Levi Baruch"
"0956797617736887","FIDEchess/figs/STeffect_by_games_againstF.png","output","shared",NA,NA,"2026-04-08T12:03:58","Levi Baruch"
"0956797617736887","FIDEchess/mlm.R","code","shared",NA,NA,"2026-04-08T12:04:00","Levi Baruch"
"0956797617736887","FIDEchess/munge.yml","software","shared",NA,NA,"2026-04-08T12:04:02","Levi Baruch"
"0956797617736887","FIDEchess/output_FINAL.txt","output","shared",NA,NA,"2026-04-08T12:04:05","Levi Baruch"
"0956797617736887","FIDEchess/ps_chess_remakefig2.py","code","shared",NA,NA,"2026-04-08T12:04:07","Levi Baruch"
"0956797617736887","FIDEchess/ps_chess.py","code","shared",NA,NA,"2026-04-08T12:04:10","Levi Baruch"
"0956797617736887","FIDEchess/readme.md","readme","shared",NA,NA,"2026-04-08T12:04:28","Levi Baruch"
"0956797617736887","FIDEchess/ST_in_chess_doc_format.pdf","supplemental","shared",NA,NA,"2026-04-08T12:04:42","Levi Baruch"
"0956797617736887","FIDEchess/ST_in_chess_short.pdf","supplemental","shared",NA,NA,"2026-04-08T12:04:44","Levi Baruch"
"0956797617736887","FIDEchess/supplementary.pdf","supplemental","shared",NA,NA,"2026-04-08T12:04:46","Levi Baruch"
