"paper_id","rel_path","type_gt","group_gt","data_granularity_gt","data_format_gt","validated_at","annotator"
"0956797615588195","When_Knowledge_Knows_No_Bounds/Data_allStudies/Study1a_finances","data","ex1a","combined","tabular","2026-04-07T14:37:02","Levi Baruch"
"0956797615588195","When_Knowledge_Knows_No_Bounds/Data_allStudies/Study1a_finances.jmp","data","ex1a","combined","tabular","2026-04-07T14:37:03","Levi Baruch"
"0956797615588195","When_Knowledge_Knows_No_Bounds/Data_allStudies/Study1b_finances","data","ex1b","combined","tabular","2026-04-07T14:37:04","Levi Baruch"
"0956797615588195","When_Knowledge_Knows_No_Bounds/Data_allStudies/Study1b_finances.jmp","data","ex1b","combined","tabular","2026-04-07T14:39:04","Levi Baruch"
"0956797615588195","When_Knowledge_Knows_No_Bounds/Data_allStudies/Study2_multiTopics","data","ex2","combined","tabular","2026-04-07T14:39:04","Levi Baruch"
"0956797615588195","When_Knowledge_Knows_No_Bounds/Data_allStudies/Study2_multiTopics_Familiarity.jmp","data","ex2","combined","tabular","2026-04-07T14:39:04","Levi Baruch"
"0956797615588195","When_Knowledge_Knows_No_Bounds/Data_allStudies/Study2_multiTopics_FamVs.Know.jmp","data","ex2","combined","tabular","2026-04-07T14:39:04","Levi Baruch"
"0956797615588195","When_Knowledge_Knows_No_Bounds/Data_allStudies/Study2_multiTopics_Knowledge.jmp","data","ex2","combined","tabular","2026-04-07T14:39:05","Levi Baruch"
"0956797615588195","When_Knowledge_Knows_No_Bounds/Data_allStudies/Study3_warning","data","ex3","combined","tabular","2026-04-07T14:39:06","Levi Baruch"
"0956797615588195","When_Knowledge_Knows_No_Bounds/Data_allStudies/Study3_warning.sav","data","ex3","combined","tabular","2026-04-07T14:39:10","Levi Baruch"
"0956797615588195","When_Knowledge_Knows_No_Bounds/Data_allStudies/Study4_geography_organized.csv","data","ex4","combined","tabular","2026-04-07T14:39:12","Levi Baruch"
"0956797615588195","When_Knowledge_Knows_No_Bounds/Data_allStudies/Study4_geography_Overclaiming geo.csv","data","ex4","combined","tabular","2026-04-07T14:39:13","Levi Baruch"
"0956797615588195","When_Knowledge_Knows_No_Bounds/Data_allStudies/Study4_geography_quiz results.csv","data","ex4","combined","tabular","2026-04-07T14:39:13","Levi Baruch"
"0956797615588195","When_Knowledge_Knows_No_Bounds/Data_allStudies/Study4_geography_raw without exclusions.csv","data","ex4","combined","tabular","2026-04-07T14:39:15","Levi Baruch"
"0956797615588195","When_Knowledge_Knows_No_Bounds/Data_allStudies/Study4_geography_raw.csv","data","ex4","combined","tabular","2026-04-07T14:39:49","Levi Baruch"
"0956797615588195","When_Knowledge_Knows_No_Bounds/Data_allStudies/Study4_geography.jmp","data","ex4","combined","tabular","2026-04-07T14:39:50","Levi Baruch"
"0956797615588195","When_Knowledge_Knows_No_Bounds/Materials_Studies1a1b4/Materials_Studies2&3_Note.rtf","supplemental","shared",NA,NA,"2026-04-07T14:40:14","Levi Baruch"
"0956797615588195","When_Knowledge_Knows_No_Bounds/Materials_Studies1a1b4/Study1a_Materials.docx","supplemental","ex1a",NA,NA,"2026-04-07T14:40:16","Levi Baruch"
"0956797615588195","When_Knowledge_Knows_No_Bounds/Materials_Studies1a1b4/Study1b_Materials.docx","supplemental","ex1b",NA,NA,"2026-04-07T14:40:16","Levi Baruch"
"0956797615588195","When_Knowledge_Knows_No_Bounds/Materials_Studies1a1b4/Study4_Materials.docx","supplemental","ex4",NA,NA,"2026-04-07T14:40:17","Levi Baruch"
