"paper_id","rel_path","type_gt","group_gt","data_granularity_gt","data_format_gt","validated_at","annotator"
"0956797616643071","Data_Code.zip/Data_Code/codebook database_Sheet1.csv","codebook","shared",NA,NA,"2026-04-09T09:59:41","Levi Baruch"
"0956797616643071","Data_Code.zip/Data_Code/codebook database_Sheet2.csv","codebook","shared",NA,NA,"2026-04-09T09:59:42","Levi Baruch"
"0956797616643071","Data_Code.zip/Data_Code/RTA_study1.csv","data","ex1","combined","tabular","2026-04-09T09:59:51","Levi Baruch"
"0956797616643071","Data_Code.zip/Data_Code/RTA_study1.do","code","ex1",NA,NA,"2026-04-09T09:59:52","Levi Baruch"
"0956797616643071","Data_Code.zip/Data_Code/RTA_study2a.csv","data","ex2a","combined","tabular","2026-04-09T09:59:53","Levi Baruch"
"0956797616643071","Data_Code.zip/Data_Code/RTA_study2a.do","code","ex2a",NA,NA,"2026-04-09T09:59:55","Levi Baruch"
"0956797616643071","Data_Code.zip/Data_Code/RTA_study2b.csv","data","ex2b","combined","tabular","2026-04-09T09:59:56","Levi Baruch"
"0956797616643071","Data_Code.zip/Data_Code/RTA_study2b.do","code","ex2b",NA,NA,"2026-04-09T09:59:56","Levi Baruch"
"0956797616643071","Data_Code.zip/Data_Code/RTA_study3.csv","data","ex3","combined","tabular","2026-04-09T09:59:56","Levi Baruch"
"0956797616643071","Data_Code.zip/Data_Code/RTA_study3.do","code","ex3",NA,NA,"2026-04-09T09:59:56","Levi Baruch"
"0956797616643071","Data_Code.zip/Data_Code/RTA_Study4.csv","data","ex4","combined","tabular","2026-04-09T09:59:57","Levi Baruch"
"0956797616643071","Data_Code.zip/Data_Code/RTA_study4.do","code","ex4",NA,NA,"2026-04-09T10:00:04","Levi Baruch"
"0956797616643071","Data_Code.zip/Data_Code/RTA_study5.csv","data","ex5","combined","tabular","2026-04-09T10:00:05","Levi Baruch"
"0956797616643071","Data_Code.zip/Data_Code/RTA_study5.do","code","ex5",NA,NA,"2026-04-09T10:00:06","Levi Baruch"
"0956797616643071","Data_Code.zip/Data_Code/RTA_studys1.csv","data","ex1","combined","tabular","2026-04-09T10:00:43","Levi Baruch"
"0956797616643071","Data_Code.zip/Data_Code/RTA_studyS1.do","code","ex1",NA,NA,"2026-04-09T10:00:44","Levi Baruch"
