"paper_id","rel_path","type_gt","group_gt","data_granularity_gt","data_format_gt","validated_at","annotator"
"0956797617748959","Cross-Modal_Auditory_Plasticity_from_Visual/Exp6/Scripts/2_Exp6_Beh_Data_Analysis.R","code","ex6",NA,NA,"2026-04-08T13:33:58","Levi Baruch"
"0956797617748959","Cross-Modal_Auditory_Plasticity_from_Visual/Exp6/Scripts/3_Exp6_Eye_Tracking_Analysis.R","code","ex6",NA,NA,"2026-04-08T13:34:01","Levi Baruch"
"0956797617748959","Cross-Modal_Auditory_Plasticity_from_Visual/Exp6/EyeTrackingData/s001_combined_eye_data.txt","data","ex6","individual","tabular","2026-04-08T13:34:30","Levi Baruch"
"0956797617748959","Cross-Modal_Auditory_Plasticity_from_Visual/Exp6/EyeTrackingData/s002_combined_eye_data.txt","data","ex6","individual","tabular","2026-04-08T13:34:30","Levi Baruch"
"0956797617748959","Cross-Modal_Auditory_Plasticity_from_Visual/Exp6/EyeTrackingData/s003_combined_eye_data.txt","data","ex6","individual","tabular","2026-04-08T13:34:30","Levi Baruch"
"0956797617748959","Cross-Modal_Auditory_Plasticity_from_Visual/Exp6/EyeTrackingData/s004_combined_eye_data.txt","data","ex6","individual","tabular","2026-04-08T13:34:30","Levi Baruch"
"0956797617748959","Cross-Modal_Auditory_Plasticity_from_Visual/Exp6/EyeTrackingData/s005_combined_eye_data.txt","data","ex6","individual","tabular","2026-04-08T13:34:30","Levi Baruch"
"0956797617748959","Cross-Modal_Auditory_Plasticity_from_Visual/Exp6/EyeTrackingData/s007_combined_eye_data.txt","data","ex6","individual","tabular","2026-04-08T13:34:30","Levi Baruch"
"0956797617748959","Cross-Modal_Auditory_Plasticity_from_Visual/Exp6/EyeTrackingData/s008_combined_eye_data.txt","data","ex6","individual","tabular","2026-04-08T13:34:30","Levi Baruch"
"0956797617748959","Cross-Modal_Auditory_Plasticity_from_Visual/Exp6/EyeTrackingData/s009_combined_eye_data.txt","data","ex6","individual","tabular","2026-04-08T13:34:30","Levi Baruch"
"0956797617748959","Cross-Modal_Auditory_Plasticity_from_Visual/Exp6/EyeTrackingData/s010_combined_eye_data.txt","data","ex6","individual","tabular","2026-04-08T13:34:30","Levi Baruch"
"0956797617748959","Cross-Modal_Auditory_Plasticity_from_Visual/Exp6/EyeTrackingData/s011_combined_eye_data.txt","data","ex6","individual","tabular","2026-04-08T13:34:30","Levi Baruch"
"0956797617748959","Cross-Modal_Auditory_Plasticity_from_Visual/Exp6/EyeTrackingData/s012_combined_eye_data.txt","data","ex6","individual","tabular","2026-04-08T13:34:30","Levi Baruch"
"0956797617748959","Cross-Modal_Auditory_Plasticity_from_Visual/Exp6/EyeTrackingData/s013_combined_eye_data.txt","data","ex6","individual","tabular","2026-04-08T13:34:30","Levi Baruch"
"0956797617748959","Cross-Modal_Auditory_Plasticity_from_Visual/Exp6/EyeTrackingData/s014_combined_eye_data.txt","data","ex6","individual","tabular","2026-04-08T13:34:30","Levi Baruch"
"0956797617748959","Cross-Modal_Auditory_Plasticity_from_Visual/Exp6/EyeTrackingData/s015_combined_eye_data.txt","data","ex6","individual","tabular","2026-04-08T13:34:30","Levi Baruch"
"0956797617748959","Cross-Modal_Auditory_Plasticity_from_Visual/Exp6/EyeTrackingData/s016_combined_eye_data.txt","data","ex6","individual","tabular","2026-04-08T13:34:30","Levi Baruch"
"0956797617748959","Cross-Modal_Auditory_Plasticity_from_Visual/Exp6/EyeTrackingData/s017_combined_eye_data.txt","data","ex6","individual","tabular","2026-04-08T13:34:30","Levi Baruch"
"0956797617748959","Cross-Modal_Auditory_Plasticity_from_Visual/Exp6/EyeTrackingData/s018_combined_eye_data.txt","data","ex6","individual","tabular","2026-04-08T13:34:30","Levi Baruch"
"0956797617748959","Cross-Modal_Auditory_Plasticity_from_Visual/Exp6/EyeTrackingData/s019_combined_eye_data.txt","data","ex6","individual","tabular","2026-04-08T13:34:30","Levi Baruch"
"0956797617748959","Cross-Modal_Auditory_Plasticity_from_Visual/Exp6/EyeTrackingData/s023_combined_eye_data.txt","data","ex6","individual","tabular","2026-04-08T13:34:30","Levi Baruch"
"0956797617748959","Cross-Modal_Auditory_Plasticity_from_Visual/Exp6/EyeTrackingData/s024_combined_eye_data.txt","data","ex6","individual","tabular","2026-04-08T13:34:30","Levi Baruch"
