"paper_id","rel_path","type_gt","group_gt","data_granularity_gt","data_format_gt","validated_at","annotator"
"0956797620927967","Affective_Arousal_Links_Sound_to/Data/Experiment_1A_Experiment 1A.csv","data","ex1a","combined","tabular","2026-04-08T14:29:36","Levi Baruch"
"0956797620927967","Affective_Arousal_Links_Sound_to/Data/Experiment_1B_Experiment_1B.csv","other","shared",NA,NA,"2026-04-08T14:29:36","Levi Baruch"
"0956797620927967","Affective_Arousal_Links_Sound_to/Data/Experiment_2_929_Pseudowords-Arousal_Rating-Acoustic_Info_Experiment_2_929_Pseudowords-Ar.csv","data","ex2","combined","tabular","2026-04-08T14:29:51","Levi Baruch"
"0956797620927967","Affective_Arousal_Links_Sound_to/Data/Experiment_2_Predicted_Arousal_of_KB_Words_Experiment_2_Predicted_Arousal_.csv","data","ex2","combined","tabular","2026-04-08T14:29:52","Levi Baruch"
"0956797620927967","Affective_Arousal_Links_Sound_to/Data/Experiment_3_GLMM_R_Code.R","code","ex3",NA,NA,"2026-04-08T14:29:53","Levi Baruch"
"0956797620927967","Affective_Arousal_Links_Sound_to/Data/Experiment_3_results_Experiment_3_results.csv","output","shared",NA,NA,"2026-04-08T14:30:02","Levi Baruch"
"0956797620927967","Affective_Arousal_Links_Sound_to/Data/Experiment_3_Stimuli_Experiment_3_Stimuli.csv","supplemental","shared",NA,NA,"2026-04-08T14:30:08","Levi Baruch"
"0956797620927967","Affective_Arousal_Links_Sound_to/Data/KB-Shapes/KB-Shapes/bouba_kirby.bmp","asset","shared",NA,NA,"2026-04-08T14:30:44","Levi Baruch"
"0956797620927967","Affective_Arousal_Links_Sound_to/Data/KB-Shapes/KB-Shapes/bouba_koehler.bmp","asset","shared",NA,NA,"2026-04-08T14:30:44","Levi Baruch"
"0956797620927967","Affective_Arousal_Links_Sound_to/Data/KB-Shapes/KB-Shapes/bouba_Rama.bmp","asset","shared",NA,NA,"2026-04-08T14:30:44","Levi Baruch"
"0956797620927967","Affective_Arousal_Links_Sound_to/Data/KB-Shapes/KB-Shapes/kiki_kirby.bmp","asset","shared",NA,NA,"2026-04-08T14:30:44","Levi Baruch"
"0956797620927967","Affective_Arousal_Links_Sound_to/Data/KB-Shapes/KB-Shapes/kiki_koehler.bmp","asset","shared",NA,NA,"2026-04-08T14:30:44","Levi Baruch"
"0956797620927967","Affective_Arousal_Links_Sound_to/Data/KB-Shapes/KB-Shapes/kiki_Rama.bmp","asset","shared",NA,NA,"2026-04-08T14:30:44","Levi Baruch"
"0956797620927967","Affective_Arousal_Links_Sound_to/Data/KB-Shapes/KB-Shapes/bouba_Maurer_1.bmp","asset","shared",NA,NA,"2026-04-08T14:30:44","Levi Baruch"
"0956797620927967","Affective_Arousal_Links_Sound_to/Data/KB-Shapes/KB-Shapes/bouba_Maurer_2.bmp","asset","shared",NA,NA,"2026-04-08T14:30:44","Levi Baruch"
"0956797620927967","Affective_Arousal_Links_Sound_to/Data/KB-Shapes/KB-Shapes/bouba_Maurer_3.bmp","asset","shared",NA,NA,"2026-04-08T14:30:44","Levi Baruch"
