"paper_id","rel_path","type_gt","group_gt","data_granularity_gt","data_format_gt","validated_at","annotator"
"0956797617719730","Replication_of_WA_Cunningham_JJ/Cunninghametal_2008_replication_report.pdf","supplemental","shared",NA,NA,"2026-04-07T14:02:22","Levi Baruch"
"0956797617719730","Replication_of_WA_Cunningham_JJ/CunninghametalReplicationReport.docx","supplemental","shared",NA,NA,"2026-04-07T14:02:23","Levi Baruch"
"0956797617719730","Replication_of_WA_Cunningham_JJ/Data/AFR_data_guide.doc","codebook","shared",NA,NA,"2026-04-07T14:02:31","Levi Baruch"
"0956797617719730","Replication_of_WA_Cunningham_JJ/Data/Extracted_Beta_Data/AFR_OSF_BETAS.sav","data","shared","combined","tabular","2026-04-07T14:02:40","Levi Baruch"
"0956797617719730","Replication_of_WA_Cunningham_JJ/Data/Extracted_Beta_Data/AFR_OSF_OUTPUT.spv","output","shared",NA,NA,"2026-04-07T14:02:47","Levi Baruch"
"0956797617719730","Replication_of_WA_Cunningham_JJ/Data/Extracted_Beta_Data/AFR_OSF_SYNTAX.sps","code","shared",NA,NA,"2026-04-07T14:02:49","Levi Baruch"
"0956797617719730","Replication_of_WA_Cunningham_JJ/Data/SPM_masks/Fnx_overlap_v_and_v2_mask.mat","asset","shared",NA,NA,"2026-04-07T14:03:04","Levi Baruch"
"0956797617719730","Replication_of_WA_Cunningham_JJ/Data/SPM_masks/Overall_effect_Extremity.nii","output","shared",NA,NA,"2026-04-07T14:05:01","Levi Baruch"
"0956797617719730","Replication_of_WA_Cunningham_JJ/Data/SPM_masks/Val_by_Cond_effect.nii","output","shared",NA,NA,"2026-04-07T14:05:01","Levi Baruch"
"0956797617719730","Replication_of_WA_Cunningham_JJ/Materials/AFR_Name_list_AFR_Name_list.csv.csv","supplemental","shared",NA,NA,"2026-04-07T14:05:15","Levi Baruch"
"0956797617719730","Replication_of_WA_Cunningham_JJ/Materials/AFR_script for OSF.docx","supplemental","shared",NA,NA,"2026-04-07T14:05:17","Levi Baruch"
