"paper_id","rel_path","type_gt","group_gt","data_granularity_gt","data_format_gt","validated_at","annotator"
"0956797614553944","Blind_Insight/Materials.docx","supplemental","shared",NA,NA,"2026-04-09T09:27:49","Levi Baruch"
"0956797614553944","Blind_Insight/Notes_on_Data_Files.docx","codebook","shared",NA,NA,"2026-04-09T09:29:27","Levi Baruch"
"0956797614553944","Blind_Insight/RawData_Age&Gender.csv","data","shared","combined","tabular","2026-04-09T09:28:07","Levi Baruch"
"0956797614553944","Blind_Insight/RawData_Notes.csv","codebook","shared",NA,NA,"2026-04-09T09:28:13","Levi Baruch"
"0956797614553944","Blind_Insight/RawData_TrialData.csv","data","shared","combined","tabular","2026-04-09T09:28:19","Levi Baruch"
"0956797614553944","Blind_Insight/ResultFile_Sheet1.csv","output","shared",NA,NA,"2026-04-09T09:29:52","Levi Baruch"
"0956797614553944","Blind_Insight/Scott_et_al_in_press_Blind_Insight.pdf","supplemental","shared",NA,NA,"2026-04-09T09:29:58","Levi Baruch"
"0956797614553944","Blind_Insight/SDTcompute.m","code","shared",NA,NA,"2026-04-09T09:29:59","Levi Baruch"
"0956797614553944","Blind_Insight/Type1and2.sav","output","shared",NA,NA,"2026-04-09T09:30:18","Levi Baruch"
"0956797614553944","Blind_Insight/Type1vs.2Analysis.spv","output","shared",NA,NA,"2026-04-09T09:30:18","Levi Baruch"
