"paper_id","rel_path","type_gt","group_gt","data_granularity_gt","data_format_gt","validated_at","annotator"
"0956797616684682","Re-analysis_of_Scheibehenne_Jamil_and/Online_supplementary_materials/Analysis_for_pooling_section/stata-code.do","code","shared",NA,NA,"2026-04-02T16:34:25","Levi Baruch"
"0956797616684682","Re-analysis_of_Scheibehenne_Jamil_and/Online_supplementary_materials/Analysis_for_pooling_section/towel_data_stata.dta","data","shared","combined","tabular","2026-04-02T16:34:27","Levi Baruch"
"0956797616684682","Re-analysis_of_Scheibehenne_Jamil_and/Online_supplementary_materials/Simulations_rejoinder_review/pct_evid_fixed.pdf","output","shared",NA,NA,"2026-04-02T16:38:53","Levi Baruch"
"0956797616684682","Re-analysis_of_Scheibehenne_Jamil_and/Online_supplementary_materials/Simulations_rejoinder_review/pct_evid_random.pdf","output","shared",NA,NA,"2026-04-02T16:38:53","Levi Baruch"
"0956797616684682","Re-analysis_of_Scheibehenne_Jamil_and/Online_supplementary_materials/Simulations_rejoinder_review/sim_analysis.R","code","shared",NA,NA,"2026-04-02T16:38:57","Levi Baruch"
"0956797616684682","Re-analysis_of_Scheibehenne_Jamil_and/Online_supplementary_materials/Simulations_rejoinder_review/sim_functions.R","code","shared",NA,NA,"2026-04-02T16:38:57","Levi Baruch"
"0956797616684682","Re-analysis_of_Scheibehenne_Jamil_and/Online_supplementary_materials/Simulations_rejoinder_review/sim_results.Rda","data","shared","combined","tabular","2026-04-02T16:39:01","Levi Baruch"
"0956797616684682","Re-analysis_of_Scheibehenne_Jamil_and/Online_supplementary_materials/Simulations_rejoinder_review/mean_logBF_fixed_random.pdf","output","shared",NA,NA,"2026-04-02T16:39:35","Levi Baruch"
"0956797616684682","Re-analysis_of_Scheibehenne_Jamil_and/Online_supplementary_materials/Bias_analysis/Bias.Anaysis.R.Code","code","shared",NA,NA,"2026-04-02T16:39:51","Levi Baruch"
"0956797616684682","Re-analysis_of_Scheibehenne_Jamil_and/Online_supplementary_materials/Bias_analysis/Towel.dat","data","shared","combined","tabular","2026-04-02T16:39:52","Levi Baruch"
"0956797616684682","Re-analysis_of_Scheibehenne_Jamil_and/Online_supplementary_materials/Bayesian_meta-analysis/plot_code.R","code","shared",NA,NA,"2026-04-02T16:39:57","Levi Baruch"
"0956797616684682","Re-analysis_of_Scheibehenne_Jamil_and/Online_supplementary_materials/Bayesian_meta-analysis/plot_data.Rda","data","shared","combined","tabular","2026-04-02T16:39:58","Levi Baruch"
"0956797616684682","Re-analysis_of_Scheibehenne_Jamil_and/Online_supplementary_materials/Bayesian_meta-analysis/supplement_bayes_meta-analysis.pdf","supplemental","shared",NA,NA,"2026-04-02T16:40:00","Levi Baruch"
"0956797616684682","Re-analysis_of_Scheibehenne_Jamil_and/Online_supplementary_materials/Bayesian_meta-analysis/bayes_meta.R","code","shared",NA,NA,"2026-04-02T16:40:02","Levi Baruch"
"0956797616684682","Re-analysis_of_Scheibehenne_Jamil_and/Online_supplementary_materials/Bayesian_meta-analysis/meta_data.Rda","data","shared","combined","tabular","2026-04-02T16:40:02","Levi Baruch"
"0956797616684682","Re-analysis_of_Scheibehenne_Jamil_and/pre-print.pdf","supplemental","shared",NA,NA,"2026-04-02T16:40:03","Levi Baruch"
